Concepto;Sub concepto;Año_Recaudo;Mes; Monto 
Otros  Ingresos ;Contribución GLP;2018;Enero; 152,734,851.8 
Otros  Ingresos ;Otros;2018;Enero; 203,575.6 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2018;Febrero; 154,759,254.8 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de los Salarios Ley 11-92;2018;Febrero; 3,310,625,931.3 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Prestación Serv. Grales.;2018;Febrero; 278,897,930.1 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención sobre Premios;2018;Febrero; 22,154,853.4 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Alquileres y Arrendamientos;2018;Febrero; 69,627,954.9 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Retribuciones Complementarias;2018;Febrero; 122,493,283.8 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Intereses Personas Físicas;2018;Febrero; 333,704,372.9 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Renta de las Empresas Ley 11-92;2018;Febrero; 4,738,546,845.3 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Mínimo Anual Minero;2018;Febrero; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Utilidades Mineras (PUN);2018;Febrero; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2018;Febrero; 41,026,520.0 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Comerciales;2018;Febrero; 67,070,945.6 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Casinos de Juego;2018;Febrero; 19,768,480.4 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto por Juegos Telefónicos;2018;Febrero; 8,056,649.4 
Impuestos De Las Empresas Y Otras Corporaciones ;Hipodromos;2018;Febrero; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Retención de 1%S/ Ganancias de Capital (Ley 139-11);2018;Febrero; 2,271,518.3 
Impuestos De Las Empresas Y Otras Corporaciones ;Retención Intereses Personas Jurídicas;2018;Febrero; 7,916,581.1 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Dividendos;2018;Febrero; 360,854,013.0 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Intereses Pagados o Acreditados en el Exterior;2018;Febrero; 110,199,837.4 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Pagos al Exterior en General;2018;Febrero; 708,389,849.7 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Imp S/Ventas de Bancas (Lotería y Deportivas);2018;Febrero; 19,791,370.8 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Impuesto sobre Maq Tragamonedas;2018;Febrero; 55,276,356.7 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Provisión de Bs. y Ss. Al Estado;2018;Febrero; 324,289,737.2 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otras Retenciones;2018;Febrero; 30,143,197.9 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otros;2018;Febrero; 81,169,963.2 
Accesorios Sobre Los Impuestos A Los Ingresos ;Accesorios Sobre los Impuestos a los Ingresos;2018;Febrero; 93,168,350.7 
Impuestos Sobre La Propiedad ;Operaciones Inmobiliarias;2018;Febrero; 445,855,696.3 
Impuestos Sobre La Propiedad ;Impuestos sobre los Activos (Empresas);2018;Febrero; 81,853,151.7 
Impuestos Sobre La Propiedad ;Imp. S/Prop. Inmobiliaria (Persona Física);2018;Febrero; 174,332,891.0 
Impuestos Sobre La Propiedad ;Impuesto Sobre Sucesiones y Donaciones;2018;Febrero; 33,475,647.0 
Impuestos Sobre La Propiedad ;Impuesto Sobre los Activos Financieros(Ley139-11);2018;Febrero; 147,539.6 
Impuestos Sobre La Propiedad ;Imp. Sobre Traspaso Vehículos de Motor;2018;Febrero; 97,339,864.9 
Impuestos Sobre La Propiedad ;Constitución de Cias;2018;Febrero; 31,953,859.5 
Impuestos Sobre La Propiedad ;Impuestos S/Cheques y Transf. Bancarias;2018;Febrero; 589,034,126.6 
Impuestos Sobre La Propiedad ;Actos Traslativos;2018;Febrero; -   
Impuestos Sobre La Propiedad ;Accesorios sobre la Propiedad;2018;Febrero; 106,307,922.2 
Impuestos Sobre Los Bienes Y Servicios ;ITBIS;2018;Febrero; 8,324,877,330.5 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos SelectivosProd derivados del Alcohol;2018;Febrero; 454,369,346.7 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2018;Febrero; 1,179,069,568.9 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2018;Febrero; 21,118,586.3 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2018;Febrero; 1,457,143,317.6 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2018;Febrero; 2,584,062,064.0 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2018;Febrero; 564,402,107.0 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2018;Febrero; 472,539,449.9 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2018;Febrero; 1,601,327.0 
Impuestos Sobre El Uso De Bienes Y Licencias ;Imp. Inscripción Vehículos (Primera Placa);2018;Febrero; 765,461,517.3 
Impuestos Sobre El Uso De Bienes Y Licencias ;Derecho de Circulación Vehículos de Motor;2018;Febrero; 258,132,199.0 
Impuestos Sobre El Uso De Bienes Y Licencias ;Impuesto Sobre Tramitación de Documentos;2018;Febrero; -   
Impuestos Sobre El Uso De Bienes Y Licencias ;Licencias para portar Armas de Fuego;2018;Febrero; -   
Impuestos Sobre El Uso De Bienes Y Licencias ;Imp Específico Bancas (Lotería y Deportivas);2018;Febrero; 104,806,959.9 
Impuestos Sobre El Uso De Bienes Y Licencias ;Otros;2018;Febrero; 22,204.8 
Accesorios Sobre Impuestos Internos A Mercancías Y Servicios  ;Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2018;Febrero; 61,659,724.5 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Salida de Pasajeros al Exterior por Aeropuertos;2018;Febrero; 585,966,308.1 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Derechos Consulares ;2018;Febrero; -   
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Otros;2018;Febrero; 396,707.0 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Accesorios de Impuestos Sobre el Comercio Exterior;2018;Febrero; -   
Impuestos Ecológicos ;Impuesto Emisiones CO2;2018;Febrero; 55,189,439.4 
Ingresos Por Contraprestación  ;Ventas de Bienes y Servicios;2018;Febrero; -   
Ingresos Por Contraprestación  ;Tasas Tarjetas de Turismo;2018;Febrero; 169,100,741.4 
Ingresos Por Contraprestación  ;Derechos Administrativos;2018;Febrero; 5,721,956.8 
Ingresos Por Contraprestación  ;Accesorios de Derechos Administrativos;2018;Febrero; -   
Otros  Ingresos ;Regalía Neta de Fundición Minera (RNF);2018;Febrero; 206,353,593.6 
Otros  Ingresos ;Multas y Sanciones;2018;Febrero; 9,608,025.0 
Otros  Ingresos ;Ingresos Diversos;2018;Febrero; 2,705,025.6 
Otros  Ingresos ;Contribución GLP;2018;Febrero; 755,106,118.7 
Otros  Ingresos ;Otros;2018;Febrero; 143,391.9 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2018;Marzo; 594,599,845.2 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de los Salarios Ley 11-92;2018;Marzo; 3,056,273,399.9 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Prestación Serv. Grales.;2018;Marzo; 303,089,779.0 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención sobre Premios;2018;Marzo; 32,454,023.5 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Alquileres y Arrendamientos;2018;Marzo; 50,290,842.4 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Retribuciones Complementarias;2018;Marzo; 111,591,264.3 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Intereses Personas Físicas;2018;Marzo; 274,428,734.6 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Renta de las Empresas Ley 11-92;2018;Marzo; 4,909,858,297.7 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Mínimo Anual Minero;2018;Marzo; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Utilidades Mineras (PUN);2018;Marzo; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2018;Marzo; 39,679,765.9 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Comerciales;2018;Marzo; 61,669,809.3 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Casinos de Juego;2018;Marzo; 19,952,327.4 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto por Juegos Telefónicos;2018;Marzo; 5,192,151.2 
Impuestos De Las Empresas Y Otras Corporaciones ;Hipodromos;2018;Marzo; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Retención de 1%S/ Ganancias de Capital (Ley 139-11);2018;Marzo; 1,547,494.7 
Impuestos De Las Empresas Y Otras Corporaciones ;Retención Intereses Personas Jurídicas;2018;Marzo; 7,399,674.7 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Dividendos;2018;Marzo; 114,577,853.0 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Intereses Pagados o Acreditados en el Exterior;2018;Marzo; 75,437,526.9 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Pagos al Exterior en General;2018;Marzo; 822,675,513.7 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Imp S/Ventas de Bancas (Lotería y Deportivas);2018;Marzo; 17,965,307.7 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Impuesto sobre Maq Tragamonedas;2018;Marzo; 53,524,776.5 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Provisión de Bs. y Ss. Al Estado;2018;Marzo; 525,066,001.3 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otras Retenciones;2018;Marzo; 38,353,615.4 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otros;2018;Marzo; 80,504,317.5 
Accesorios Sobre Los Impuestos A Los Ingresos ;Accesorios Sobre los Impuestos a los Ingresos;2018;Marzo; 107,753,601.1 
Impuestos Sobre La Propiedad ;Operaciones Inmobiliarias;2018;Marzo; 513,494,247.2 
Impuestos Sobre La Propiedad ;Impuestos sobre los Activos (Empresas);2018;Marzo; 96,909,998.7 
Impuestos Sobre La Propiedad ;Imp. S/Prop. Inmobiliaria (Persona Física);2018;Marzo; 821,507,561.0 
Impuestos Sobre La Propiedad ;Impuesto Sobre Sucesiones y Donaciones;2018;Marzo; 46,886,169.0 
Impuestos Sobre La Propiedad ;Impuesto Sobre los Activos Financieros(Ley139-11);2018;Marzo; 145,384.7 
Impuestos Sobre La Propiedad ;Imp. Sobre Traspaso Vehículos de Motor;2018;Marzo; 107,243,710.2 
Impuestos Sobre La Propiedad ;Constitución de Cias;2018;Marzo; 40,104,723.6 
Impuestos Sobre La Propiedad ;Impuestos S/Cheques y Transf. Bancarias;2018;Marzo; 601,216,905.0 
Impuestos Sobre La Propiedad ;Actos Traslativos;2018;Marzo; -   
Impuestos Sobre La Propiedad ;Accesorios sobre la Propiedad;2018;Marzo; 142,220,834.0 
Impuestos Sobre Los Bienes Y Servicios ;ITBIS;2018;Marzo; 8,178,328,085.3 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos SelectivosProd derivados del Alcohol;2018;Marzo; 253,230,321.7 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2018;Marzo; 1,026,753,437.1 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2018;Marzo; 41,951,973.8 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2018;Marzo; 2,041,988,379.4 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2018;Marzo; 3,895,139,882.6 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2018;Marzo; 564,041,254.0 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2018;Marzo; 436,027,373.9 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2018;Marzo; 2,439,036.8 
Impuestos Sobre El Uso De Bienes Y Licencias ;Imp. Inscripción Vehículos (Primera Placa);2018;Marzo; 836,253,692.6 
Impuestos Sobre El Uso De Bienes Y Licencias ;Derecho de Circulación Vehículos de Motor;2018;Marzo; 52,061,230.0 
Impuestos Sobre El Uso De Bienes Y Licencias ;Impuesto Sobre Tramitación de Documentos;2018;Marzo; -   
Impuestos Sobre El Uso De Bienes Y Licencias ;Licencias para portar Armas de Fuego;2018;Marzo; -   
Impuestos Sobre El Uso De Bienes Y Licencias ;Imp Específico Bancas (Lotería y Deportivas);2018;Marzo; 106,712,405.0 
Impuestos Sobre El Uso De Bienes Y Licencias ;Otros;2018;Marzo; 15,866.1 
Accesorios Sobre Impuestos Internos A Mercancías Y Servicios  ;Accesorios Sobre Impuestos Internos a Mercancías y Servicios;2018;Marzo; 71,962,722.8 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Salida de Pasajeros al Exterior por Aeropuertos;2018;Marzo; 601,037,451.2 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Derechos Consulares ;2018;Marzo; -   
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Otros;2018;Marzo; 64,822.0 
Impuestos S/El Comercio Y Las Transacciones Comercio Exterior  ;Accesorios de Impuestos Sobre el Comercio Exterior;2018;Marzo; -   
Impuestos Ecológicos ;Impuesto Emisiones CO2;2018;Marzo; 61,744,489.6 
Ingresos Por Contraprestación  ;Ventas de Bienes y Servicios;2018;Marzo; -   
Ingresos Por Contraprestación  ;Tasas Tarjetas de Turismo;2018;Marzo; 249,453,329.0 
Ingresos Por Contraprestación  ;Derechos Administrativos;2018;Marzo; 6,106,216.0 
Ingresos Por Contraprestación  ;Accesorios de Derechos Administrativos;2018;Marzo; -   
Otros  Ingresos ;Regalía Neta de Fundición Minera (RNF);2018;Marzo; 199,536,217.3 
Otros  Ingresos ;Multas y Sanciones;2018;Marzo; 12,171,819.8 
Otros  Ingresos ;Ingresos Diversos;2018;Marzo; 5,713,487.0 
Otros  Ingresos ;Contribución GLP;2018;Marzo; 789,220,063.8 
Otros  Ingresos ;Otros;2018;Marzo; 500,298.9 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de las Personas Físicas Ley 11-92;2018;Abril; 426,278,331.7 
Impuestos Sobre La Renta De Las Personas Físicas  ;Impuesto S/Renta de los Salarios Ley 11-92;2018;Abril; 3,380,244,480.6 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Prestación Serv. Grales.;2018;Abril; 335,708,063.5 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención sobre Premios;2018;Abril; 23,072,876.7 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Alquileres y Arrendamientos;2018;Abril; 54,543,852.7 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Retribuciones Complementarias;2018;Abril; 99,419,613.4 
Impuestos Sobre La Renta De Las Personas Físicas  ;Retención Intereses Personas Físicas;2018;Abril; 236,649,433.8 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Renta de las Empresas Ley 11-92;2018;Abril; 10,618,362,233.5 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Mínimo Anual Minero;2018;Abril; 264,592,939.2 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto S/Utilidades Mineras (PUN);2018;Abril; 696,315,376.2 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Ley 139-11;2018;Abril; 39,146,450.3 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Sobre Ventas Zonas Francas Comerciales;2018;Abril; 70,263,377.0 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto Casinos de Juego;2018;Abril; 20,024,154.0 
Impuestos De Las Empresas Y Otras Corporaciones ;Impuesto por Juegos Telefónicos;2018;Abril; 2,424,172.3 
Impuestos De Las Empresas Y Otras Corporaciones ;Hipodromos;2018;Abril; -   
Impuestos De Las Empresas Y Otras Corporaciones ;Retención de 1%S/ Ganancias de Capital (Ley 139-11);2018;Abril; 12,528,195.8 
Impuestos De Las Empresas Y Otras Corporaciones ;Retención Intereses Personas Jurídicas;2018;Abril; 6,534,097.1 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Dividendos;2018;Abril; 880,281,373.0 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Intereses Pagados o Acreditados en el Exterior;2018;Abril; 234,808,837.4 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Pagos al Exterior en General;2018;Abril; 996,679,144.9 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Imp S/Ventas de Bancas (Lotería y Deportivas);2018;Abril; 16,963,286.3 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Impuesto sobre Maq Tragamonedas;2018;Abril; 56,220,171.6 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Provisión de Bs. y Ss. Al Estado;2018;Abril; 618,365,913.5 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otras Retenciones;2018;Abril; 67,227,126.3 
Impuestos S/ Los Ingresos Aplicados Sin Distinción De Persona ;Otros;2018;Abril; 80,149,353.8 
Accesorios Sobre Los Impuestos A Los Ingresos ;Accesorios Sobre los Impuestos a los Ingresos;2018;Abril; 148,243,514.4 
Impuestos Sobre La Propiedad ;Operaciones Inmobiliarias;2018;Abril; 499,503,683.5 
Impuestos Sobre La Propiedad ;Impuestos sobre los Activos (Empresas);2018;Abril; 975,526,222.0 
Impuestos Sobre La Propiedad ;Imp. S/Prop. Inmobiliaria (Persona Física);2018;Abril; 115,904,294.1 
Impuestos Sobre La Propiedad ;Impuesto Sobre Sucesiones y Donaciones;2018;Abril; 36,896,131.3 
Impuestos Sobre La Propiedad ;Impuesto Sobre los Activos Financieros(Ley139-11);2018;Abril; 128,447.9 
Impuestos Sobre La Propiedad ;Imp. Sobre Traspaso Vehículos de Motor;2018;Abril; 102,444,413.5 
Impuestos Sobre La Propiedad ;Constitución de Cias;2018;Abril; 73,192,990.9 
Impuestos Sobre La Propiedad ;Impuestos S/Cheques y Transf. Bancarias;2018;Abril; 795,881,677.0 
Impuestos Sobre La Propiedad ;Actos Traslativos;2018;Abril; -   
Impuestos Sobre La Propiedad ;Accesorios sobre la Propiedad;2018;Abril; 147,771,878.2 
Impuestos Sobre Los Bienes Y Servicios ;ITBIS;2018;Abril; 9,442,208,706.3 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuestos SelectivosProd derivados del Alcohol;2018;Abril; 867,295,730.9 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo a las cervezas;2018;Abril; 1,344,017,556.6 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto Selectivo al Tabaco;2018;Abril; 15,924,959.5 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos 16% Ad-Valorem;2018;Abril; 1,572,285,269.0 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Hidrocarburos Específico;2018;Abril; 2,814,687,607.1 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/Ss. De Telecomunicaciones;2018;Abril; 605,505,818.8 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Impuesto S/ los Seguros;2018;Abril; 553,538,945.7 
Impuestos Adicionales y Selectivos Sobre Bienes y Servicios;Otros;2018;Abril; 4,254,509.6 
Impuestos Sobre El Uso De Bienes Y Licencias ;Imp. Inscripción Vehículos (Primera Placa);2018;Abril; 725,177,210.9 
Impuestos Sobre El Uso De Bienes Y Licencias ;Derecho de Circulación Vehículos de Motor;2018;Abril; 40,397,583.0 
Impuestos Sobre El Uso De Bienes Y Licencias ;Impuesto Sobre Tramitación de Documentos;2018;Abril; -   
Impuestos Sobre El Uso De Bienes Y Licencias ;Licencias para portar Armas de Fuego;2018;Abril; -   
